"Year","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","Tave_wt","Tave_sp","Tave_sm","Tave_at"
"1985",10.4116933610704,-5.40265005959405,5.46375597847833,0.500308147403929,0.835532965925005,0.0933697879521383,-0.398426203595267,-1.42453121874068,-0.157085935440328,-2.51336800257365,-6.70006492402818,7.51549984614054,0.358607334560818,2.26653236393575,-0.576529211461268,-3.12350628734739
"1986",6.5327220386929,2.04899127913846,1.99930811987983,-1.83574039671156,0.0916293377263678,-0.0285338537275998,0.148258676297135,-0.0389114567389091,-0.342952249033584,0.546062488026089,-5.31415356000265,7.71147205564711,5.36573772132397,0.0850656869648784,0.0269377886102086,-1.70368110700338
"1987",9.72442510392931,5.57822036743164,-0.683473070462545,2.94084715313382,0.433182280593448,0.378593741191758,-0.178686627083355,-1.05168226427502,2.26115098529392,2.42889753712548,2.73052858511607,6.63547115325928,7.67137250900269,0.89685212108824,-0.283925050055539,2.47352570251182
"1988",3.29901032977634,1.93481330606672,6.47848686642117,2.09416228665246,-0.409986968400578,0.271396696319183,-0.495468736357159,0.788841125700209,0.101845484247638,-0.850291640725401,-3.39480895996094,4.24787143071493,3.95643159636745,2.72088739489102,0.188256361887411,-1.3810850388129
"1989",1.25061368395885,3.42899125450187,-3.85981588363647,2.04020567470127,0.729239577717251,2.14603989654117,1.29837237199148,2.74588190184699,1.02569703857104,-0.532180544402864,-4.87560490502251,4.29086446762085,2.97582545639188,-0.363456877072652,2.06343139012655,-1.46069613695145
"1990",2.75066054397159,-3.93338792588976,6.73243995242649,2.31086194780138,0.616215260823568,0.234485239618354,1.59335673915015,1.2314027455118,2.29760671191745,-2.41683762868245,-7.1660415119595,-3.31131676567925,1.03604569523423,3.21983905368381,1.01974824142677,-2.42842414290817
"1991",4.36548949347602,4.81212057537503,2.61941052012973,3.77763794263204,2.37256939676073,0.992586784892612,0.0380659713721899,0.720222206963485,1.37886369228363,-2.89583934677972,-3.04411971833971,3.4316379600101,1.95543110105726,2.92320595317417,0.583624987742762,-1.5203651242786
"1992",6.82379758622911,1.29214407271809,7.40062308841281,0.0388541670619614,-0.407069434059991,1.09567618634966,-0.3562473854257,-0.05166492967142,-4.05975680881076,-1.5767490890291,2.7920250998603,-2.09307721720801,3.8491932063191,2.34413594047159,0.229254623750846,-0.948160265993189
"1993",5.41461010509067,3.36098428302341,6.83580021328396,3.39990182982551,1.38673347499635,0.618974811500973,-1.04988713926739,0.717192696862751,1.45837583674325,1.69663712713454,2.31082895861732,4.57741139199999,2.22750572363536,3.87414517270194,0.0954267896987774,1.82194730749837
"1994",0.540701373335388,-6.86702327728271,6.76708754433526,2.86368744638231,1.89859631061554,1.08484893374973,2.00081072913276,3.19997213681539,0.866489558087455,0.936738692389594,-1.79222218725416,1.61370050112406,-0.582970170649113,3.84312376711104,2.09521059989929,0.0036686877409617
"1995",5.76506236394246,0.634317704041799,-1.47738364405102,1.69199387100008,2.33202857971191,2.7217838022444,-0.576751727093425,-1.00520136356354,3.45116919941372,-0.368106762237019,-3.545402680503,-2.51457112365299,2.67102685636944,0.848879602220323,0.379943570529145,-0.154113414442098
"1996",-6.28488878673977,2.46172389719221,-0.201967875825034,0.180513884375493,-1.77683502833049,0.24235936941372,0.575730887883239,-0.203032983094454,-0.18516319176803,-3.79260149531894,-3.13735408782959,-1.3894522147874,-2.11257867106685,-0.599429673260009,0.205019091400835,-2.37170625830552
"1997",1.02655813826455,6.34712749057346,-1.96333241992527,0.344282109248969,-0.534342869691965,0.377532107300229,0.754814218150245,1.53336193826463,2.13869353135427,-3.30383930736118,2.91046086947123,7.91221510569255,1.9947444713502,-0.71779772678942,0.888569421238369,0.58177169782144
"1998",-2.34780636628469,4.33897300826179,5.17922124862671,5.19931410683526,4.59380285474989,2.05023348331451,1.83984631697337,1.19230206277635,1.32294875250922,0.669801200098462,1.07634286615584,1.03936890761058,3.30112724922321,4.99077940340395,1.69412728768808,1.02303093958784
"1999",2.1512812005149,1.83200776576996,5.0834018389384,3.23560582796733,-1.28543312284682,-0.106217879853729,-1.01431594159868,1.68913017643823,1.35090622107188,0.599133668343226,0.90050258545412,5.19882018831041,1.67421929129848,2.34452484801964,0.189532118328606,0.950180824956408
"2000",2.55609454843733,6.1116725815667,6.18741134007772,0.176204857494061,-1.47290100521512,0.0111015622711016,0.876205701298184,-1.8386423084471,-0.367704855588575,-0.302687492304378,2.93429158528646,-0.953490429578556,4.62219577277148,1.63023839745222,-0.317111681625937,0.754633079131168
"2001",12.0794416427612,2.90157546202342,2.87652339935303,2.78242789374457,-0.692070295413335,0.393685752174093,0.800947037008074,1.37404511239794,1.49501124752892,-0.684773426585727,1.08943227595753,-1.15308331714736,4.6758422250687,1.65562699922809,0.856225967193367,0.633223365633576
"2002",4.32662926779853,2.77607978714837,-2.51990272468991,-3.28387927479214,-3.03751209047106,1.82005202770233,-0.300815097283986,-0.471993912922011,-0.30890363852183,-0.279543391780721,3.81394956906637,7.21627937952677,1.98320857926651,-2.94709802998437,0.349081005832111,1.07516751292127
"2003",4.04267612563239,2.33667876985338,-0.640998254550828,2.21926211383608,0.0914878428603212,-0.165605898936176,1.52767183250851,0.217252598206202,0.0706796860063656,2.28341661559211,0.32467012355725,5.00519346661038,4.53187809167085,0.55658390071519,0.526439510592846,0.892922141718575
"2004",-0.214188363881678,4.51535405582852,2.58208588494195,3.07094700601366,-1.92555463843875,2.17889579666985,1.95842270851135,-0.352829850485755,-1.15926560560862,-1.62174824078878,3.06570565700531,1.5404695853979,3.10211971951907,1.24249275083895,1.26149621823182,0.0948972702026367
"2005",1.8681344959471,4.75464400185479,5.96367352803548,4.27688094774882,1.93693137698703,-0.00186632031367885,-0.604901024368074,-0.33055294242998,0.753641478882896,1.22427166832818,3.1605233669281,8.11850317849053,2.72108269439993,4.05916195092378,-0.312440095703911,1.71281217137973
"2006",4.72754589716593,5.41364312171936,0.133026044567426,4.07809797392951,0.720894949966007,2.20781592263116,0.817872377898958,0.368972214063009,1.88903902106815,0.567580724590354,-7.42639217376709,8.19168127907647,6.08656406579194,1.64400632282098,1.13155350486437,-1.65659080936953
"2007",8.86457703908284,-1.78544962671068,-2.15395133495331,2.72897562980652,0.102723087618748,1.16245397196876,1.8504756503635,-0.78322307533688,-0.516352419844932,0.367982626996107,1.5879721932941,1.35099996262126,5.09026956381621,0.22591579415732,0.743235515665125,0.479867466815092
"2008",3.29182286262512,0.476927942285935,1.03805813259549,0.249129335975481,1.37539580927955,0.417997387134367,0.449216132362684,0.797050327724881,0.874611086646716,1.37874476909637,2.19817269908057,-2.05445222324795,1.70658358917744,0.887527759283505,0.554754615740644,1.48384285160789
"2009",1.88439233435525,0.0894253438545598,-2.6428167714013,2.01608240339491,-1.67234719064501,0.714967868394322,0.535085926453272,1.09287845691045,3.08248343467712,-1.58761976030138,0.580097205605772,0.617384530852238,-0.0268781816793813,-0.766360519550465,0.780977417252682,0.691653626660506
"2010",3.59679421848721,5.54719435373942,7.2652342054579,4.77047295570374,-0.256493919425541,1.44767271677653,1.40858068731096,0.4999470366372,-0.716865439547433,2.02827513747745,2.25549126201206,-1.42502429601219,3.25379103435962,3.92640441391203,1.11873348024156,1.18896698664736
"2011",3.87040876812405,1.9874487394467,-0.671824634861615,1.24801125791338,1.64381246566772,0.564845483170615,0.334434019525846,0.476557284593582,2.63894699414571,1.92410239113702,-3.79285321765476,8.73721594280667,1.47761107051952,0.739999696239829,0.458612262430014,0.25673205587599
"2012",4.73855626848009,7.48186173968845,1.60720830493503,2.35311799844106,1.23615534967846,1.04403904014164,3.01847998301188,2.39798345565796,3.95572910308838,-3.3633523411221,-4.95603197945489,-3.43163186179267,6.9858779836584,1.73216055101819,2.15350082627049,-1.45455173916287
"2013",5.55835838317871,5.9824095831977,0.561709183951219,-3.05184195306566,1.81556246810489,2.79549993409051,0.34920832614104,1.48287756707933,3.22409108479818,3.48178119129605,0.269090272237857,-1.59136628044976,2.70304536819458,-0.224856767003183,1.54252860910363,2.32498751611069
"2014",9.39446677101983,-1.9505867600441,0.129208335942692,0.798626715827009,-0.219302079040143,1.26194790071911,2.59967269367642,1.90719006591373,0.607307278447681,0.566729157790542,-2.18471089998881,2.71461887359619,1.95083791017532,0.236177657576519,1.92293688676975,-0.336891487916862
"2015",7.46636616388957,2.25973952611287,6.31311877568563,4.2421900484297,2.66692701445686,2.34562409189012,0.828115428818597,0.620032105180952,0.63986543495622,1.57366750770145,2.86394090652466,2.99973779254489,4.14690818786621,4.40741194619073,1.26459054196322,1.69249128306078
"2016",7.73636610243056,6.91476374732123,6.63755367067125,2.92391403118769,1.71320133739048,2.71904247072008,1.7367925034629,1.86842269367642,1.14014927546183,-1.94127079513338,2.44551817311181,1.4348272005717,5.88362254743223,3.75822301308314,2.10808588928647,0.548132217813421
"2017",10.6928695678711,6.29641655286153,-1.03030466776755,2.30086887412601,2.540996477339,0.532120647033056,0.345645824729905,2.34324909316169,2.9444183561537,1.72658415635427,-3.66914055082533,6.39807192484538,6.14137110710144,1.27052022789915,1.07367185497488,0.333953987227546
"2018",5.23954155180189,2.14994353983137,2.54054851267073,-0.505154503012697,3.65623517566257,1.3428697652287,1.17657462623384,1.12766315672133,-3.72959106763204,0.221770828962326,1.04806767967012,4.30853116777208,4.59585233882621,1.8972097284402,1.21570251606129,-0.81991751966653
"2019",6.83853803210788,-2.08195915950669,8.21833143234253,2.19146870242225,1.28987930450175,-0.185280378773395,0.30447742011812,-1.46728643708759,1.53605551719666,1.0729183782306,1.44170570108626,2.01371782355838,3.02170334679109,3.89989314642217,-0.449363131914288,1.35022653217117
"2020",1.24116663005617,3.34089920785692,0.178827251493931,0.600693576327629,-0.659801202846898,0.48824564549658,0.421019954813851,0.382193568680022,1.3523159397973,-1.45523954894808,-1.84049214786953,4.82284976111518,2.19859455382382,0.0399065416582204,0.430486389663484,-0.647805252340105
"2021",8.6169425116645,-3.79873254034254,1.40472739603784,-0.0905651019265254,0.499184883965386,3.55488537152608,1.24467705885569,0.894790776570638,1.75647219287025,1.12616925843888,0.622879323156344,-4.38696435292562,3.21368657747905,0.604449059358901,1.8981177356508,1.16850692482182
"2022",4.44579244189792,0.185647568582661,2.63407024277581,-1.83163798385196,-1.07491924895181,1.73731246259477,1.4318506638209,3.41486104859246,3.78679938316345,3.70192960633172,-0.149668400610487,-3.04479418330722,0.0814918858516547,-0.0908289966759859,2.19467472500271,2.44635352962823
"2023",10.3085197024875,0.537028630129579,1.70838799013032,3.36205985546112,5.06950596703423,2.60132114092509,2.35625775125292,3.32012577056885,NA,NA,NA,NA,2.60025138310329,3.37998460420856,2.75923488758228,NA
